outcome,GUCA2B,GLP2R,SCGN,SLC4A4,CHGA,CA2,GCNT2,PLP1,PYY,CA1,PKIB,ABCA8,RSPO2,BMP3,SLC25A34,CADM3,CLEC3B,MAMDC2,TMEM100,GFRA2,CA7,VSTM2A,HPSE2,GREM2,TMIGD1,OTOP2,GUCA2A,ELANE,LINC00974,UGT1A8,SPIB,NFE2L3,CDH3,TRIB3,CEMIP,WNT2,MTHFD1L,SLC6A6,KLHL35,CLDN1,TMEM41A,KRT80,ENC1,FUT1,CPNE7,LOC101929705,PVT1
1,1.575079433,2.444560355,3.710219906,4.051138875,6.626695725,5.872883559,4.704159046,2.574244419,2.444560355,2.686919998,5.544302593,2.444560355,2.082093165,2.082093165,4.969446528,2.288509159,4.986619108,2.574244419,3.420454176,3.306728518,3.710219906,1.575079433,2.878628146,3.872613045,2.082093165,2.288509159,6.582562549,2.288509159,2.082093165,4.178699581,3.364916377,11.98976956,11.17411616,10.99385357,12.08938421,8.025712733,10.62038329,12.61884688,6.761447719,11.86762793,10.08975358,10.20147801,11.3863584,8.142321409,9.841116468,5.567200717,9.141465842
1,4.606436961,5.435780299,4.275807934,9.530261379,10.37025487,9.525477767,5.292180702,2.619759083,6.323613915,9.738880622,8.670130763,6.308821569,4.145318791,5.198526694,4.556502604,4.145318791,6.168363541,5.435780299,4.21211651,4.701264053,7.308094242,4.21211651,4.50471718,8.234957063,5.753056728,1.575079433,8.540192309,2.619759083,2.841617178,5.566258071,7.223953745,11.82190053,10.30940663,10.20557677,11.67016104,7.04825584,9.825753496,12.32603528,7.012217512,12.08426836,10.46573631,9.775603523,11.75604446,8.307348255,9.979405375,4.275807934,9.536614954
1,8.069043464,5.576843371,5.374576861,9.679895403,10.39391281,11.72861892,5.528894975,4.397645646,9.35305195,10.94298135,8.844558885,5.948571273,4.161470016,5.528894975,7.374743472,4.502146971,5.948571273,5.623237626,4.690247896,4.284617208,6.989820002,3.27893389,5.201534819,7.388193245,7.291298339,4.161470016,10.74427615,3.27893389,4.026094375,5.71174773,5.71174773,11.89796895,10.99223905,10.9084056,9.646717135,8.983918509,10.07024455,11.44721242,8.150209376,11.97071089,10.31515342,10.88962068,12.123226,8.093876386,10.27410038,5.71174773,7.564395745
1,3.552125028,3.839405487,4.001098736,4.556618447,3.839405487,8.501886055,5.198653696,4.395096493,2.619810941,2.619810941,8.325956461,4.606553822,4.275917525,4.952676107,4.504831938,4.504831938,5.198653696,4.275917525,3.655130826,2.84167886,4.075182518,1.575079433,4.790214881,6.868571042,7.262952951,1.575079433,6.012818989,1.575079433,1.575079433,6.030973608,4.952676107,13.43357862,12.29325915,10.97120045,11.21353472,8.546649762,10.43645485,13.85357373,7.12633425,12.61709514,10.74021052,10.17550629,12.21742184,8.802715147,6.184802488,5.937815084,8.508366547
1,7.009553313,4.943497128,5.216268132,9.24348417,10.65184567,10.92369835,5.623737097,4.158105068,8.816205625,10.7183806,7.775532599,6.482556425,4.048134733,4.897649698,5.357912318,4.399653417,6.753110268,4.973257445,5.05896392,5.566630525,6.562408551,4.750441477,4.526622865,7.369852208,7.158227293,4.767577572,9.738563826,3.188338094,2.501322452,4.421636857,5.991994117,10.81721375,11.21038212,10.26797197,10.41756731,6.753110268,10.14624519,10.12669786,6.827695417,10.8075273,9.385266776,10.23716091,12.35295164,8.190814829,11.64946057,3.9896082,10.22112108
1,2.176222319,4.29855535,4.516705063,4.79085661,2.753082967,6.872205373,4.947840449,3.104460118,2.176222319,4.217450002,7.848949086,5.020250123,3.289000977,6.455046255,4.375150827,3.521564743,5.83890827,4.87152746,4.258600862,2.883695755,3.888167942,2.4192911,2.999662248,4.039200549,2.4192911,1.575079433,7.225987633,1.575079433,2.176222319,2.602019691,5.426811943,12.40287477,11.84933066,10.44354483,11.83489399,7.582752743,9.858942138,12.80586046,7.815721533,11.7206313,10.06948375,9.182812851,12.36289716,7.590632509,10.3192654,4.972390382,9.561133284
1,4.225887737,3.363593202,5.521055042,8.502236414,8.797023747,10.56807162,6.405071964,3.623494134,6.970470754,10.63517377,6.937469679,4.98463121,4.024941669,2.820568307,5.63558408,3.735914489,5.728795017,3.735914489,3.839411186,2.931675071,6.550464449,2.551337341,3.124367875,5.954943538,4.962744613,4.262758066,9.64055422,2.145809091,2.931675071,4.894978829,5.186723154,11.2799321,10.83233322,11.29139816,9.674311546,6.178826197,9.764834395,10.67156475,8.415068114,11.07752776,9.547078486,10.57255401,10.96474435,8.571953095,10.31180805,5.068948332,9.167898855
1,1.575079433,3.883864081,3.619451226,3.076070899,5.133239455,6.422845858,4.202291949,4.677927788,1.575079433,2.467021551,6.676260666,4.379576768,4.293784675,5.083710339,5.227406108,3.758326194,5.75473429,4.536710423,3.883864081,3.285553339,4.923824037,1.575079433,3.619451226,7.45281713,2.467021551,2.467021551,6.209920648,2.467021551,1.575079433,4.806228973,3.076070899,12.04158536,12.05320531,12.66778384,11.17889046,8.097840822,10.94426104,12.46883474,7.934102201,12.29242777,10.05048105,10.74718985,11.37873601,7.70127018,9.926992114,6.402916522,8.299729799
1,1.575079433,4.720698,3.41389059,4.641877751,3.41389059,9.36354641,4.641877751,4.162738996,1.575079433,2.916306248,5.562603375,4.272768469,4.162738996,4.272768469,3.41389059,4.374644183,5.684428719,3.191631776,3.766025233,3.766025233,5.475216309,1.575079433,4.374644183,5.282568025,3.191631776,2.539912997,1.575079433,1.575079433,1.575079433,2.916306248,4.043053214,11.99153526,11.13431832,11.16070494,12.28212784,8.33379614,10.97195206,12.13018288,5.997901968,11.70581353,10.14078379,11.21794858,12.26884699,7.699311153,11.18832869,6.228658928,9.019709228
1,1.575079433,5.179743464,4.739204181,5.688866582,3.960322931,7.669910596,7.056452061,6.494836751,3.096972441,4.65734153,5.560925729,6.853635203,5.688866582,5.748793161,4.524821939,5.89733943,6.56304436,6.212807844,6.015793067,4.739204181,4.778415448,2.280637987,5.026073249,6.67000058,3.228609191,2.280637987,4.570404385,2.774514358,1.575079433,3.346983896,5.089548996,13.01073068,9.100587251,11.94777026,13.8938383,9.055963389,10.24571402,14.56290295,6.423235925,11.21154591,10.47448703,11.57340938,14.32374666,7.797979306,6.494836751,5.089548996,9.096761247
1,2.611310507,4.395476246,3.21424595,6.556191326,5.648734735,8.380338615,5.633217981,2.611310507,4.194484376,7.368695823,6.86522216,3.794502985,2.181810016,3.117654711,5.414513128,3.46432498,6.418500956,3.21424595,3.794502985,3.117654711,3.734878233,2.611310507,4.150498294,5.177782605,3.30347942,2.181810016,6.436449944,1.575079433,2.181810016,5.553007322,4.395476246,13.09334425,11.15066741,10.84988958,10.5503733,7.783771768,10.79057996,13.23731675,6.604609577,12.529856,10.28755687,10.2069496,12.61496751,7.195222595,9.574915621,5.019015588,8.680310183
1,8.557306866,5.544408063,4.600818892,8.577595923,11.12780716,11.37868596,4.704254315,3.626857249,9.554473941,11.00335424,6.409195912,5.624897974,4.006888462,5.237754708,6.453832432,5.36841733,6.394004037,4.162809156,4.367684722,5.864588478,7.673803414,4.600818892,4.429732132,6.197966643,6.331580018,6.619704558,11.10411034,3.242912339,3.242912339,4.302723896,7.121710488,11.04219518,11.30150471,11.40683286,11.59066987,8.930316211,9.714188365,11.80228574,7.680073165,10.96984862,8.851971812,9.790044893,11.62437832,5.991270735,9.78132486,4.006888462,7.359071488
1,4.555244785,3.477474609,2.576480629,6.900101096,6.86352317,8.975784768,4.555244785,2.96544304,6.035356311,4.121157582,6.900101096,4.121157582,3.83824418,3.83824418,4.88579006,3.83824418,4.957594405,2.576480629,3.477474609,4.121157582,3.670422525,1.575079433,3.249084387,4.88579006,3.670422525,1.575079433,7.279027819,1.575079433,1.575079433,2.96544304,3.98713419,12.07112688,11.51958387,11.75669152,10.14149049,8.807979304,10.90344427,11.65742212,7.373079024,11.9006373,10.06708584,10.03251532,11.87216946,8.186373642,9.110574499,6.002040139,8.443288728
1,4.787998612,4.302869162,4.202547502,2.509237848,4.918461619,7.443443144,4.396380932,2.509237848,1.575079433,2.509237848,5.250308746,3.976635195,3.544166201,3.360140121,4.566392085,1.575079433,6.029522641,3.360140121,2.509237848,3.847671743,2.874961316,2.509237848,3.544166201,6.772890644,1.575079433,1.575079433,9.297837236,2.874961316,1.575079433,2.509237848,3.143167487,12.09688053,11.02911399,12.29369417,11.17021734,8.257468444,10.75992273,12.41278057,6.684870013,11.47625115,10.13546594,10.19875966,11.66565015,8.869476536,10.27152155,5.971097093,9.381355549
1,7.086218138,5.428428958,4.704864939,9.327890877,8.988240351,11.31717157,5.545084065,5.007296757,6.938239167,10.54225599,7.782407645,4.833707758,4.563005374,5.387327863,5.301396424,5.060734668,6.286537972,5.753244281,5.617884157,4.226858927,6.493657862,4.770758898,5.785177386,7.981066599,6.393820975,4.893968701,9.631365361,3.092372603,2.83172917,4.128244258,5.846986904,11.37650223,10.79673701,10.75514485,12.18396538,8.2893234,10.53408167,11.65211441,7.436365535,11.44661331,9.885639589,11.90531859,10.66497571,7.967253684,10.24169392,5.256408373,8.646444656
1,4.227804373,5.602562192,3.348246024,8.856827833,6.289458015,9.277553437,4.756868458,2.980437567,4.227804373,6.231833731,6.931831221,6.752373536,3.629620273,3.749965108,4.581140842,4.227804373,5.372327562,4.38010574,4.517299354,4.581140842,5.181699957,2.736815973,4.517299354,4.306057284,4.756868458,1.575079433,7.047578426,1.575079433,2.407338091,4.227804373,4.700701094,12.14199565,12.25311513,10.99187987,12.36048554,7.927373577,10.80888278,11.42417399,6.682448512,12.19752954,10.14248651,9.762085043,12.69761124,8.885097863,9.027172043,3.629620273,8.145634834
1,6.007468902,5.365234989,6.978836005,9.955370062,10.74339974,11.64701891,6.173515119,3.541869181,7.936845748,9.410317144,8.141382797,7.124157853,4.162091933,3.343765324,5.315756689,5.098640472,7.528801267,4.667930375,5.533267408,5.489363839,6.048299663,2.805946263,4.468842275,6.418855149,5.575863815,4.000065303,8.30795428,2.91591335,3.479275065,4.888334596,5.47442463,11.50169979,11.86297432,10.58192711,10.01568516,5.888803274,10.91087081,11.65115809,6.048299663,10.49155886,9.999543109,8.131934818,11.78939559,8.122424542,10.66860127,4.272104972,9.082729368
1,2.176747265,3.719359146,2.420018295,4.449670818,4.040971911,6.516687501,3.889867288,1.575079433,3.372927423,5.279994607,7.21318196,4.998641199,2.420018295,3.591895479,4.260467905,2.420018295,5.595828306,2.420018295,3.7786846,3.523067469,3.591895479,1.575079433,4.924955582,4.040971911,2.754072092,1.575079433,6.117890999,1.575079433,1.575079433,3.105700734,3.290362587,12.64796512,11.60469729,12.36473029,10.20713634,8.184360105,11.57143596,11.82829574,7.027890537,12.13426932,9.573657153,9.814237452,12.32018482,7.699136288,10.29126213,4.847221418,8.665508144
1,2.865071916,4.11470407,1.575079433,9.915099617,1.575079433,6.63215698,3.585776733,2.33606413,3.690050292,2.639487674,7.739934921,3.207929782,1.575079433,3.472205449,5.278635954,1.575079433,4.878338031,2.639487674,2.639487674,3.049716608,5.03725666,1.575079433,3.049716608,3.690050292,1.575079433,1.575079433,4.791638518,1.575079433,1.575079433,4.791638518,2.639487674,11.16475462,11.58895754,11.91255202,11.74151609,6.619753244,10.59015449,11.57458245,6.569041447,8.633155447,10.74580446,10.41386445,12.33052182,7.483661297,10.41117036,7.762661546,8.945199255
1,2.498587339,4.070304074,3.523947888,8.131619313,3.732389766,10.65186026,4.869591409,3.869354546,1.575079433,3.632392321,7.909584221,4.032445006,2.754651681,2.956578871,4.485743529,4.21199752,4.760498204,3.953380413,3.912029027,4.666699551,3.273939396,2.635707577,3.044674735,5.300784344,3.683355812,1.575079433,6.751831067,1.575079433,2.114273414,3.523947888,5.300784344,12.64529389,11.88057442,11.29344659,12.39797331,6.768654794,10.66276809,13.04935831,6.458831589,11.04730894,9.767577629,7.75785276,13.1068837,7.886662632,7.709325889,5.153985572,8.677035706
1,5.653103001,4.236472567,4.743275296,8.134195315,8.29116588,11.01020457,4.049421371,2.786437722,6.602474377,7.898676794,6.744190346,6.568994134,3.832236494,3.945230389,4.236472567,3.419059617,6.091345793,4.321212063,4.476533863,4.476533863,4.548136231,3.419059617,3.708665891,7.112679848,5.518862677,1.575079433,8.934244358,2.443837859,2.786437722,3.832236494,5.01829758,12.12852939,12.19855396,11.55666427,12.94589236,7.277120388,10.33788858,11.33953686,7.443294121,11.41618981,10.28092466,10.63620544,12.97989485,7.625206527,8.093601396,6.091345793,8.316583881
1,9.154203687,3.546735393,4.957922228,11.70080217,10.04772267,13.37838803,6.893160099,3.473261123,8.353279577,13.32406142,10.31957254,4.678832976,2.769673506,9.52512291,6.650625507,3.22223668,5.124964097,3.473261123,3.546735393,2.769673506,9.063826075,3.744735876,3.916612861,4.2483971,10.83493853,8.123680343,12.45170861,1.575079433,4.407158019,6.570760318,7.682193384,12.15370084,11.22467076,11.29774211,12.77644562,5.599344672,10.52671493,11.39100619,6.040615783,12.46818089,10.12448394,8.58621864,11.64831752,7.383665818,8.940672588,4.797172874,8.028313714
1,4.979492972,6.258450351,5.056920549,6.903472446,9.235285328,8.066533168,5.130342905,1.575079433,4.131382693,7.506454908,5.44954824,3.600004926,2.647834441,3.976678487,4.270282042,1.575079433,3.976678487,2.647834441,3.060843048,3.060843048,4.512043963,3.060843048,3.976678487,4.396428695,3.600004926,1.575079433,9.859024701,1.575079433,1.575079433,4.979492972,5.330295504,12.1767703,12.42499877,13.66219397,11.31427713,6.77295078,12.03336738,11.47936793,8.094116002,10.58312985,10.54533277,11.20363278,12.19280366,9.180589437,11.96031787,5.802625003,9.01731519
1,3.393858754,4.681345991,1.575079433,5.161024649,4.018342801,7.908667497,4.807354881,2.301258998,2.301258998,3.272985872,8.078778277,3.786197728,2.985925055,2.985925055,4.1534515,4.88550847,5.658190764,3.272985872,4.389202369,5.658190764,4.216288992,2.985925055,2.808290085,3.945357983,3.503883662,1.575079433,6.319412328,2.808290085,2.301258998,1.575079433,5.337459535,12.77729787,10.98872267,11.01260784,10.63507301,8.946004401,11.56715317,12.26988587,6.188071076,12.16480114,10.50334307,10.91113724,12.48751751,7.890029745,9.781727679,5.844467591,8.405099723
1,3.835132511,4.266344684,5.275047248,8.63930292,9.76927266,10.03332126,6.220559936,5.195589366,7.177281296,9.03581065,6.927177476,6.803830175,5.067410574,4.57288872,4.694438979,6.036074701,6.678645074,5.533538314,5.23587215,5.859033507,3.760410781,3.90585562,4.529907474,7.357448742,5.154133561,2.062720406,6.73562995,2.645923962,2.062720406,3.835132511,6.425062838,12.13724839,10.12984813,11.13022302,12.39102044,7.681156027,10.83064475,12.58352323,5.779804945,10.64835853,9.447951418,9.900602003,11.92899018,7.971272632,8.507904921,7.925094786,8.006407945
1,2.445804469,4.002945401,2.195373501,4.002945401,2.195373501,8.245535081,5.470960883,7.964593813,3.042177068,2.195373501,7.083845658,8.626563649,6.024857371,3.949775431,4.002945401,4.836993946,7.796896014,4.865253111,6.385439449,5.395919833,3.949775431,1.575079433,3.042177068,7.860787409,1.575079433,2.195373501,6.012384154,3.149582451,1.575079433,5.935180852,3.836634811,13.05922033,10.53500075,10.91108783,12.88977564,8.899236975,10.43537307,13.06808012,7.785966744,13.64507597,10.61744379,8.620425151,11.81006468,8.394462513,9.244769993,5.188999544,9.141390685
1,6.345425368,6.155444715,5.132995022,10.29704963,10.09164698,11.34379895,6.414908332,5.385742891,8.414385708,9.961444619,8.787987633,8.042777165,5.213634462,5.43133156,5.620202727,6.086098321,8.013244575,6.491946879,6.615118658,6.234472914,7.19779462,4.642142606,4.987512891,6.672966385,7.016110018,3.166241358,10.36583709,3.482205257,3.808067272,4.825370032,5.787041029,11.85005425,10.99114106,9.411750425,11.68517422,8.509990943,10.50294868,11.67519199,7.439049185,11.20703337,10.12567852,10.20699516,12.03933798,7.650467204,10.85524171,4.790582756,8.391613835
1,7.27369978,6.302536945,5.355835841,9.768686707,10.05937423,11.28920845,6.312268476,4.890734896,7.460132027,10.48265721,8.769668514,7.997677074,5.499513128,6.442020061,6.397011364,5.429479535,6.34107424,5.393132288,5.749703821,5.336815753,5.763980297,3.792204641,5.833305826,8.116152296,8.322581578,3.115916724,10.88714728,3.462281278,3.384560727,4.534843887,6.561035744,11.89501815,11.13963476,9.301888249,11.6493053,8.429141245,10.2131693,11.77760573,5.833305826,12.00152679,10.28278214,9.50090264,11.79113349,6.744638795,9.758059932,4.78180967,8.431372537
1,4.076152913,4.758668023,3.743707328,8.545914362,7.911730413,10.30784046,5.35751596,2.9370611,5.726799739,4.505897187,7.713094475,7.051206887,2.825566006,4.536344971,5.037635592,3.50742683,6.325040139,4.076152913,4.566142761,4.809157205,4.651907117,3.130396431,4.857901321,4.679367411,4.809157205,1.575079433,8.068475871,2.555343838,3.570710876,3.989294565,4.474769429,11.95887362,11.27118639,10.79125449,11.69097908,8.715754904,10.56085514,12.67545972,6.290282462,11.75422788,9.850333813,8.5732421,12.35538237,7.486499143,9.331752684,4.196827314,8.908313255
1,8.649199788,5.970444063,4.11716129,8.65394595,10.6652128,11.23461769,6.059167995,4.326867256,8.686738912,10.92775801,7.254961714,6.854034007,5.875875915,6.142730754,6.521222699,5.419296526,7.025068288,4.881175906,4.591647338,5.121339323,6.115412766,4.326867256,4.326867256,8.128086118,9.084915913,4.508860709,11.32591917,3.725215874,4.2260198,4.881175906,5.373761552,11.23778237,10.15273412,12.18731846,10.04845936,8.806672465,9.136695271,10.56168359,8.695973017,7.082551785,9.898555606,9.757947304,12.20157043,7.96958968,10.33074119,3.159317372,9.441237906
1,6.149619347,4.483992247,2.753765125,7.04447474,4.615548039,9.45034954,6.015152243,1.575079433,4.176288555,6.873880237,7.988408647,2.753765125,3.522601138,3.778174734,5.813715622,4.735799758,6.149619347,2.753765125,4.483992247,6.524213725,5.579297572,3.522601138,4.338693608,4.176288555,2.753765125,2.753765125,7.089723831,3.522601138,1.575079433,4.338693608,7.133595491,12.56848329,10.41118799,10.74384151,13.72070667,10.92787761,10.83298538,11.28218064,6.997758819,9.894539849,10.4463866,8.699792276,12.01263801,8.537879832,9.621803577,4.846577465,8.601721793
1,3.609249444,3.609249444,1.575079433,3.609249444,6.539394879,4.992114965,3.987084084,1.575079433,3.811675164,4.142209389,3.609249444,1.575079433,4.142209389,3.609249444,4.281460417,1.575079433,4.822975817,1.575079433,3.36857669,2.65326636,4.992114965,1.575079433,4.407905615,6.618376703,2.65326636,3.068079162,8.476882444,3.068079162,1.575079433,4.992114965,3.609249444,11.35850474,12.28713582,12.10618897,10.75930489,7.493559451,11.41023951,11.57178188,7.507449988,11.43224601,10.3741385,12.12994766,12.36451811,9.237937618,12.57820434,3.609249444,9.254501368
1,2.76966538,4.444141054,6.028675917,4.115982648,5.877328352,6.143655938,4.205657213,7.106344533,1.575079433,3.546723083,6.075777453,5.877328352,5.3339562,6.121384055,4.515309702,6.819050011,6.349237381,6.988399734,4.205657213,3.91659896,4.115982648,3.019242631,3.222225981,6.459817576,2.43148822,1.575079433,7.326468517,3.019242631,1.575079433,3.546723083,3.91659896,12.54023934,12.18583908,11.04954274,12.81719342,5.929570148,10.2138566,12.77264064,8.289878972,10.97012926,10.36579419,10.25400607,12.37183587,8.898783188,10.75052066,4.768490814,9.364011977
1,2.351248422,3.726736345,3.50608174,5.15972836,4.360702464,8.73619541,5.536188302,4.481974597,2.351248422,4.295836056,6.223921582,4.360702464,3.726736345,3.077402542,4.000471707,5.195185814,5.899611403,4.15613556,3.824404017,4.295836056,6.66219286,4.080536639,3.379396644,6.674732885,2.351248422,2.351248422,3.50608174,2.351248422,1.575079433,2.889753349,1.575079433,12.22302446,11.07188386,11.29370636,14.59957018,6.597800608,11.62598052,11.7587937,5.479939933,12.88095493,10.88166719,12.28025646,12.29351863,8.029171638,8.186205087,5.563504362,9.173693709
1,4.130876392,5.707900254,3.631519654,6.23959201,6.998880246,8.402783869,4.918697031,2.788412713,4.829857961,4.204645599,7.281907102,5.494791085,3.970107846,3.516016141,5.24426168,3.685586111,6.30638784,4.274642437,4.130876392,4.68513657,4.659499496,3.454047198,5.002286005,5.882468505,3.085533492,1.575079433,7.724537523,2.995349194,1.575079433,3.787402168,4.274642437,12.76425228,10.06350814,11.80629679,11.09146341,8.611716059,11.61584448,12.57549886,7.593768187,14.03384201,10.44605116,9.793986807,12.25389625,7.261032978,9.993127707,6.248113104,8.40658937
1,6.318477091,5.076824025,4.962461856,7.312211938,8.041735106,9.637650338,4.550461028,2.866310938,7.059739944,8.05563264,7.546806838,5.459859678,4.380954089,3.962657167,6.7189046,4.380954089,6.172845611,4.550461028,4.701600082,3.691895782,6.271552772,4.380954089,2.866310938,6.010782797,4.838048676,1.575079433,10.51645957,1.575079433,1.575079433,5.618674608,6.944911473,12.08061899,11.23386809,11.01130592,9.936925988,8.452180209,10.27947929,11.11282088,9.060348359,12.50637621,10.67564601,8.711149496,12.70679961,9.678635138,8.320250794,4.962461856,8.975176684
1,1.575079433,5.322717187,1.575079433,8.023492897,3.21550892,11.74525173,8.263736259,2.936710921,1.575079433,1.575079433,7.271168303,5.322717187,1.575079433,1.575079433,5.83872277,1.575079433,4.409742398,2.555083306,4.30712686,4.59469708,2.936710921,4.758029705,3.440333749,3.21550892,1.575079433,1.575079433,3.21550892,1.575079433,1.575079433,1.575079433,3.21550892,9.545646034,10.18370831,11.01354609,13.36142394,4.505285602,11.61792789,11.24089093,7.614031757,10.74234681,10.19430134,10.49204807,12.40789507,10.56868196,5.373581963,4.833094093,8.070255645
1,6.978039973,5.393275214,3.257918907,5.739049732,6.626978351,10.41382696,4.568329715,1.575079433,6.01741259,7.078323199,6.374121215,4.420689043,5.6762543,2.796809571,5.541749008,4.420689043,7.760194854,2.796809571,5.227555107,4.420689043,3.849311268,1.575079433,4.568329715,7.216767096,4.823781215,2.796809571,10.00327581,3.849311268,1.575079433,1.575079433,4.701852645,11.08442473,10.71953871,12.03100126,10.8964261,10.77659797,10.76348457,11.70919548,8.653742274,12.69119129,9.961232527,10.56831642,11.92646679,9.3135895,7.531724382,5.856948067,8.717304254
1,3.116580368,3.915424182,2.290375115,4.243865829,3.987806493,10.87198972,4.459555874,1.575079433,2.790475376,4.508615396,6.836400452,2.790475376,3.578191721,3.369160241,5.12346991,2.576808869,6.052627879,3.369160241,3.671032951,3.116580368,5.12346991,1.575079433,4.121853445,6.084825962,1.575079433,1.575079433,7.046902923,2.576808869,1.575079433,6.359348142,5.916094127,12.88603606,10.77191786,11.09348087,11.18988848,8.69124945,10.59006675,12.46804953,7.300651391,11.37100584,10.4225846,9.888555725,12.21370589,8.138413199,8.53718954,5.596534331,8.79444806
1,3.444784194,4.978679351,1.575079433,5.845762154,6.109085933,7.331117748,3.444784194,1.575079433,4.081064242,4.978679351,6.733563016,2.940149292,1.575079433,3.801147187,4.839429289,1.575079433,4.312897422,4.312897422,4.081064242,1.575079433,5.221852858,3.801147187,2.940149292,4.081064242,1.575079433,1.575079433,6.80947615,1.575079433,1.575079433,5.522993631,4.081064242,12.47222019,7.305139266,12.51107674,10.08866623,7.430589299,12.19394591,11.90288034,7.430589299,12.01125791,10.72219011,10.24368459,11.694859,9.092717523,8.453853049,7.138595296,10.68491364
1,2.457019743,4.779186729,2.647282452,3.919851301,3.599064843,7.071818195,2.939898354,2.647282452,1.575079433,5.055622962,7.755600247,3.1686009,3.060107506,4.651426526,3.97562003,2.647282452,4.951434568,3.861650736,5.801229618,3.1686009,3.97562003,3.861650736,4.547341416,4.354488147,1.575079433,1.575079433,6.830950962,1.575079433,1.575079433,1.575079433,2.804320857,11.99026639,11.26133813,11.64443547,12.18147584,6.42090712,11.36706273,11.48939151,7.206991512,12.42901737,10.83934913,9.727669082,11.97635165,7.272786323,8.890440425,5.198839551,8.851508973
1,2.762379831,5.286495162,4.947585776,5.611587898,7.951558332,7.978673172,6.13533399,2.762379831,2.117959355,2.868920417,8.513262205,6.558153312,3.695781206,2.338429528,4.473026137,3.284486258,6.044766947,5.709322343,5.533644898,5.62417562,4.843088619,2.642726651,6.144084567,8.728931655,2.117959355,1.575079433,6.584087592,3.212629461,2.504762957,4.92729483,5.044898156,12.51636905,11.97239212,12.29343254,11.58573194,8.293350078,11.30357346,10.97468065,5.755798711,11.33919177,9.993510327,11.77177593,11.59013349,8.992239634,7.23883733,8.693665512,8.339716362
1,3.697799281,4.24552196,3.354034952,7.804013952,7.609089409,9.933101941,5.403630152,4.02905263,5.265243912,8.533192106,6.268306415,5.975817561,3.012125428,5.265243912,4.517234901,5.138683571,6.338733063,5.240815594,5.138683571,4.432447088,6.501051301,3.137668674,4.672769448,6.580675078,5.549770135,4.294679676,7.521074745,3.354034952,2.505767155,4.24552196,5.028645232,11.74311509,10.57645198,11.80367945,12.45542375,8.450907592,10.45043958,12.45410431,6.327232111,12.60915217,9.967726249,10.26046382,12.34140587,7.01247422,10.16045693,5.425444449,9.363331449
1,4.657671096,4.850712934,3.833974263,5.172130256,3.08442055,8.086758912,4.657671096,2.665543733,2.665543733,4.850712934,5.97574035,3.630100843,3.387537356,2.665543733,4.166600832,4.550192834,5.098339997,2.665543733,1.575079433,3.08442055,5.309141795,2.665543733,4.166600832,4.306636966,3.833974263,1.575079433,8.940804065,2.665543733,1.575079433,4.75749783,6.131065862,12.19847031,12.0128003,11.72098442,11.02850097,7.425403674,11.17713059,12.11849832,6.92956275,12.8221113,10.51762102,9.484445018,12.78099517,7.594855719,9.737664648,5.549075087,9.669735403
1,1.575079433,5.633801085,3.348972052,4.228766855,3.861032347,7.550926589,4.811952801,1.575079433,2.407710466,2.407710466,8.908018898,2.737322987,2.407710466,2.737322987,3.750810604,2.407710466,5.098794514,2.981037016,2.981037016,4.307036464,4.145758481,3.179571565,5.141430314,4.863981227,2.737322987,1.575079433,4.811952801,1.575079433,2.737322987,4.643238595,3.497586217,11.92259911,11.20317938,12.9637467,13.36071397,6.968806517,11.75683125,12.42152223,5.337330264,11.98348079,10.94622952,11.35700224,11.80822221,8.088640882,8.197957118,9.442243778,8.088640882
1,6.135042603,4.760968977,3.51328816,10.03273727,8.549213178,10.91982744,5.781341979,3.309540092,4.164931162,7.936646625,8.851504667,4.471872761,1.575079433,6.016258327,6.732783519,3.415617672,5.817348655,4.560739452,4.936233584,3.309540092,4.471872761,3.981084947,4.376940793,5.408646477,3.913776335,2.747638228,8.908791904,2.540902206,3.063906204,6.031654547,7.021639971,11.71721263,10.9372677,9.189554117,11.93915567,3.51328816,10.27952255,12.65508212,6.966717794,10.55010088,10.44429222,9.69800402,12.45363258,7.428134759,7.215810006,4.164931162,8.875119188
1,5.270139667,4.326348526,5.348962195,8.813225573,8.90849408,11.28498627,6.150082952,5.733289598,6.047866969,10.58987911,7.673531972,6.373052944,5.511852312,7.157106526,5.762304481,6.047866969,6.77935164,7.084488727,6.182601143,4.403389194,4.365405006,4.016539401,4.875750084,8.609425938,6.989778375,3.219657259,8.90687579,2.767714723,2.767714723,5.003535327,5.003535327,11.13478325,11.40648723,9.814946273,11.54427572,9.765799362,10.47444558,11.7817544,6.541218166,12.67265865,10.23105547,11.53435316,11.86098721,8.336394484,7.937255383,4.403389194,8.216090949
1,4.849926137,4.610903351,2.561889155,7.330640837,8.513089781,8.88000015,5.70496942,2.561889155,5.44075518,6.706257004,7.623585571,4.989380582,2.945855879,1.575079433,4.521235293,3.452167016,5.232873898,3.226201318,3.957165286,4.322462569,4.610903351,2.561889155,3.957165286,3.643229245,3.226201318,3.226201318,9.588115675,2.561889155,1.575079433,3.226201318,4.521235293,12.05348088,12.06035061,11.57836762,12.42557157,7.418838676,11.17017537,11.43621477,6.291052675,10.46172068,10.83916986,9.664817078,13.01077347,7.783991006,10.32985514,4.425404019,9.031520669
