outcome,KRT80,SCGN,CDH3,CEMIP,BEST4,ESM1,GLP2R,OTOP2,SCARA5,ETV4,BMP3,INHBA,WNT2,TMIGD1,VSTM2A,ASPA,PCSK2,CPNE7,IL6R,LEC3B,TMEM220,GLTP,LGI1,ENPP6,SLC51B,SLC25A34,PYY,CA7,RXRG,METTL7A,SGCG,ETFDH,HPSE2,PRKG2,SLC4A4,GFRA2,CDKN2B-AS1,FAM135B,FOXQ1,TSPAN7,ABCA8,LINC00974,LINC00682,RERGL,C2orf88,LPAR1,GCG,CLDN1,GRIN2D,RDH5,OTOP3,SLC30A10,SLC25A23,TMEM100,TMEM253,GUCA2A,PLP1,SPIB,CADM3,PLPP1,KRT24
1,6.789109479,6.113103896,10.2470901,9.505078017,5.763235545,8.357927154,5.889554377,2.430406502,8.184257369,12.03054401,5.416458814,9.010622477,5.929309242,6.862735803,3.191841339,3.752286097,3.555738772,9.641267831,7.255270436,6.831641005,6.196887688,10.15592973,2.873373349,3.445387628,7.774352322,5.718535553,5.889554377,4.91888225,1.265924001,10.33929093,2.674528529,9.022140328,6.229081867,4.559592066,9.8789857,5.033223731,6.580466248,5.237633711,10.44147564,10.15906306,6.745284651,3.043022108,1.265924001,2.674528529,8.421934938,8.082307844,6.276062305,11.25550282,10.04964207,6.095745573,3.324860354,4.397249788,11.17936435,4.397249788,6.196887688,8.961217479,4.338689141,5.416458814,5.524371804,9.239018349,1.265924001
1,11.72308041,4.348043516,10.60830503,11.31125779,7.102499078,7.956064732,5.910549363,5.760272129,6.803171076,12.83933769,5.183081382,10.71751544,9.935082435,6.424933304,1.265924001,5.650580033,2.533795695,7.956064732,8.688835415,7.384841806,6.130637663,10.27647326,1.265924001,6.046597754,9.86635873,5.957343188,4.483541674,5.101844015,5.015706976,11.52504502,1.265924001,9.282040787,5.531811127,5.183081382,6.489985282,4.483541674,6.248157093,1.265924001,11.79638681,10.82219618,3.838463163,1.265924001,2.533795695,2.533795695,7.183357299,9.172447473,1.265924001,9.863295181,10.78220433,6.853463791,3.347878264,4.483541674,11.03726162,5.015706976,5.259950959,9.725000991,3.009213729,5.101844015,3.838463163,10.23203771,1.265924001
1,11.84062533,2.456795408,11.43000003,13.54962786,6.670188774,6.91101918,4.730773973,2.247089052,3.564838961,11.77576443,3.704277132,11.21325306,8.229314912,1.265924001,1.966263815,2.456795408,1.265924001,9.698076764,8.297154177,5.585941913,6.532780339,9.645954961,1.265924001,3.564838961,6.523741183,3.489231191,2.247089052,4.052879397,2.629116157,10.46413555,1.966263815,8.816806361,3.409012786,4.852082651,4.103262758,3.133198559,2.629116157,1.966263815,11.29051028,10.00521415,2.777287833,1.966263815,1.265924001,1.265924001,6.222253416,6.523741183,1.265924001,12.38545565,9.712061331,6.71057394,1.966263815,2.247089052,10.33518307,3.231938432,5.042285012,8.086314198,1.966263815,3.564838961,2.908178629,9.096604729,1.265924001
1,10.66193128,1.265924001,12.24403861,13.40211052,5.52496469,7.487128947,4.658842717,1.265924001,5.450891628,12.59209484,2.625310447,9.390530534,7.873854757,1.265924001,1.265924001,3.762867414,1.265924001,7.289360808,8.420263302,5.290169871,5.662541838,10.3502432,1.265924001,3.762867414,6.524563444,3.762867414,3.483633287,5.290169871,1.265924001,11.19191675,1.265924001,9.481450837,3.994200642,5.372782865,7.576692776,3.128271603,1.265924001,3.483633287,12.39692354,8.288629526,4.658842717,1.265924001,1.265924001,1.265924001,5.726683835,7.771358838,2.625310447,11.31282404,12.06606927,5.788084243,1.265924001,4.365538768,10.93004125,2.625310447,4.785451301,7.709344283,2.625310447,5.90353587,1.265924001,8.873310305,2.625310447
1,8.685540023,4.48925599,9.626179737,10.19536069,5.600885764,8.765506301,7.221732772,1.265924001,2.823814191,11.29097972,7.330919807,11.6173252,9.889257886,1.989377132,2.278860293,4.676854795,3.188265459,11.32644942,8.301002458,6.777831711,5.999975838,10.5168671,3.289170367,2.95797919,8.944331819,6.694228637,2.823814191,4.448548627,3.188265459,10.51138452,1.989377132,9.109879177,4.528820991,4.448548627,5.985968274,3.628721094,4.225184914,1.989377132,8.793884927,9.87414871,7.358330195,1.265924001,2.95797919,2.95797919,7.729696964,8.87771271,1.989377132,13.44994064,8.094866601,6.013848328,1.265924001,2.494674627,11.58434154,5.707253292,5.544593182,7.532062613,5.837835237,4.567307286,6.78593136,10.73222612,1.265924001
1,9.215958764,5.093136661,12.01244277,10.88600776,6.15156003,5.499390698,4.598930954,4.442838555,5.936518752,11.7067207,6.996106977,7.214832621,5.993366486,8.520899832,3.831331213,4.066391438,2.276459004,9.928387593,9.045249781,5.093136661,7.11601999,10.35524638,2.95422452,3.37823191,7.903922807,6.865307659,9.018149488,6.738156719,2.668535127,9.594080641,1.265924001,9.021564997,3.184117581,4.066391438,9.985467602,3.37823191,7.903922807,2.668535127,9.540329827,8.191573433,5.288026886,3.696656256,1.265924001,3.54699189,9.392527291,6.444269684,6.818930511,8.319183569,10.47343772,5.717734691,1.265924001,6.523549282,11.25296211,2.668535127,6.360371381,11.83939845,4.066391438,6.338610309,5.193898758,8.911732637,1.265924001
1,9.067815371,2.372520918,12.13673123,11.38019444,4.158345206,8.4672306,3.554001293,1.265924001,4.275525753,13.746627,2.372520918,7.82105735,6.036302994,2.372520918,1.265924001,4.665625122,1.265924001,12.60935484,7.15915948,5.74756477,4.665625122,11.12489604,1.265924001,1.265924001,7.288204163,5.436346031,3.103235443,2.372520918,2.372520918,11.85484445,1.265924001,9.320009525,4.158345206,5.279076104,4.030377244,3.348253219,3.103235443,1.265924001,13.0850732,10.11259013,3.88932973,1.265924001,1.265924001,1.265924001,6.822818636,7.144081442,2.372520918,11.38180169,7.355200635,5.622346516,1.265924001,3.348253219,11.77147099,1.265924001,5.862740196,8.94707735,1.265924001,4.748374472,1.265924001,9.635062668,1.265924001
1,9.943361902,5.909099555,13.05705359,13.24761233,5.856947145,8.387731856,5.275731585,3.687107222,6.100634602,13.050911,6.100634602,9.163636284,7.649153353,5.563347607,3.066838146,3.687107222,3.413700558,6.851957197,8.654975602,6.384539347,6.797724541,10.56301165,1.265924001,3.066838146,7.050530625,5.802831515,7.649153353,11.12734225,2.5779822,11.14644645,2.5779822,9.316041667,4.108868678,5.909099555,8.012627923,4.279580084,5.106893836,3.413700558,8.036233286,7.265550746,5.106893836,3.413700558,1.265924001,2.5779822,7.951867043,6.682724539,6.269646128,10.73333049,8.608494104,7.694367739,1.265924001,4.809039434,11.81298914,3.413700558,6.384539347,9.728364018,5.014353802,5.275731585,4.431703724,9.543075331,3.066838146
1,11.76285156,4.438446887,10.30208071,13.60012479,3.180929525,10.02534248,6.472637874,1.265924001,9.377376194,10.74302552,4.382361485,10.01627517,7.335184913,1.265924001,3.988369075,4.132452166,3.180929525,7.148569715,8.287640209,7.189489649,5.678578237,10.33527127,3.180929525,4.941983518,6.162980118,5.252498122,7.392383508,5.427434458,2.094941079,11.29559146,2.423246244,8.715009801,6.318752884,4.26298432,7.901012021,6.195512214,2.863913738,5.481303063,11.39075205,7.8711449,8.579986153,1.265924001,1.265924001,1.265924001,6.333441962,8.218163755,6.042952851,10.83033135,11.23386272,6.006736592,2.094941079,3.910262013,11.2715018,5.85200036,4.941983518,3.644886364,3.827433138,7.097881768,6.146434141,9.794238609,2.094941079
1,8.156599558,4.687412321,10.73631035,12.47826329,6.239708358,9.120366331,5.89663695,4.453333144,9.00126828,11.30583861,7.274039107,9.735964394,5.67879602,8.559848686,5.064234358,3.049241212,2.750156295,8.72522824,9.200887286,5.312317629,6.956644312,9.940470259,2.032165651,4.888255725,8.269679114,5.994312776,8.502986953,6.725185331,3.288892258,10.40501572,1.265924001,9.164684282,5.151798916,5.809845129,10.67420525,5.064234358,8.749874779,4.453333144,10.89809332,8.466629549,7.057902408,3.744834835,1.265924001,1.265924001,9.175121034,7.430358444,7.949263976,9.664305923,10.0761271,5.978487168,1.810883744,5.207330307,10.84134003,4.871125422,6.040771144,11.35352191,3.233131271,7.476102107,4.143822568,8.719297426,1.265924001
1,8.039507367,6.358011622,8.406650648,9.105987782,8.685697921,4.803635638,5.900114552,8.210345053,9.024423617,8.562242635,8.289533654,9.865646361,7.553823672,10.29344243,5.11196644,5.021602359,4.50192617,6.441351353,10.04036191,6.552619513,7.309711966,10.37928491,3.235366491,4.67078123,8.321287525,6.412137606,9.489518953,9.285727802,3.395990216,10.56513609,2.033144465,9.417898228,5.997808814,5.795296272,11.73965827,5.701701599,8.817341426,5.224196268,7.922228655,9.610105454,7.843498224,4.524169784,1.811587838,3.235366491,10.12600599,8.535419151,9.164051537,8.601565256,7.267947924,6.051876178,2.911157525,7.561821797,10.8139116,5.482730759,6.256458777,12.54926858,6.314460699,9.004024977,6.552619513,9.597842354,2.566059178
1,10.46076298,4.246736529,12.35618592,13.20739436,5.329336931,8.998800984,5.756596007,2.012311107,5.070223366,12.5211462,4.822664021,11.17304876,9.453528332,2.310330316,3.130308692,3.529635861,2.532136623,10.29758447,9.11295338,6.655957609,6.443143239,10.18055312,2.012311107,2.869706429,7.759605857,3.691300242,2.012311107,4.95181186,4.391482808,9.375622274,2.713862171,8.953552394,5.012245698,5.548675289,5.070223366,3.691300242,3.242412144,1.265924001,11.11558165,8.037727274,5.179562929,2.012311107,1.265924001,1.265924001,6.293679971,7.552629315,1.265924001,11.53581977,10.81713675,5.627809382,1.265924001,3.007045055,11.19305928,3.242412144,4.680602925,8.89491976,5.281132765,4.194956826,4.480304531,9.086997948,1.265924001
1,11.3751718,4.366367519,12.44500309,11.36395734,4.161905611,9.044208198,5.573250817,2.4744412,5.337582787,11.25151066,4.752275972,11.47099933,9.574077854,2.4744412,2.4744412,3.735287589,1.265924001,9.833620513,7.562192671,7.555349072,5.305201281,10.31079642,1.265924001,3.735287589,7.242484406,4.301478177,2.726523724,5.093829045,2.726523724,11.18213625,2.4744412,9.286585734,4.544794518,4.599584339,5.952984529,3.631233872,3.518396585,1.265924001,10.4408597,8.886860298,4.65233088,1.265924001,2.132589591,1.265924001,6.637226076,7.001918242,3.105863032,13.15945476,9.756667352,5.867037388,1.265924001,2.931401385,10.76086151,4.233435232,5.545824495,8.157762681,2.726523724,5.775624078,2.931401385,10.04621062,1.265924001
1,11.53801132,1.265924001,11.84567213,12.50398058,6.687068212,8.462018566,4.147938186,1.265924001,2.339452952,12.07624269,2.339452952,10.40781757,6.431287677,3.292167377,1.265924001,3.962720795,1.265924001,9.939722522,7.52297753,4.749583789,5.663978209,9.874795222,1.265924001,2.752718852,7.934153596,4.547402121,2.752718852,5.582174293,2.566751959,9.577263748,2.566751959,9.302564604,2.339452952,5.884678405,6.706467415,3.895008006,2.033570599,2.033570599,11.77769754,8.970997011,5.083898434,1.265924001,1.265924001,3.052217178,5.796799997,7.336416037,1.265924001,11.87247271,10.49053107,5.278621492,1.265924001,4.457673999,11.02477479,3.66900679,5.796799997,7.648593489,1.265924001,3.177935497,1.265924001,9.686257591,1.265924001
1,9.143707596,3.5764356,11.28387646,12.53626601,4.776734947,8.189120726,6.52666367,1.265924001,8.382340893,11.31542922,3.311881397,9.351115126,7.839931179,2.509776457,3.796919587,4.965325311,1.265924001,12.12867833,8.523193858,6.230235692,6.07597245,10.01834953,1.265924001,5.13185544,7.310732681,5.280989093,4.436464088,3.986543636,4.776734947,9.642894341,2.509776457,9.683486541,5.992161436,4.301977512,6.556128748,4.67214311,3.986543636,2.977781147,10.21807649,6.982251987,6.668309617,1.265924001,1.265924001,1.265924001,7.239903185,7.839931179,2.977781147,12.09459288,9.767703846,5.70671479,1.265924001,2.509776457,11.23692005,5.280989093,4.301977512,8.665086487,2.977781147,5.280989093,3.311881397,9.917022689,1.265924001
1,9.266871822,2.390174927,11.68715573,11.86933735,5.012313197,7.235241902,4.421779801,1.265924001,4.941552728,12.31250552,1.265924001,8.299284331,6.868776872,1.265924001,1.265924001,2.82013584,2.390174927,9.532229875,8.538549539,3.585781846,6.978304704,10.32135723,1.265924001,3.378017864,6.013800003,5.012313197,3.130353289,6.687098979,2.82013584,9.78669945,1.265924001,9.087075627,3.378017864,4.867094365,7.112489138,2.390174927,3.76542633,2.390174927,8.819239261,10.15254126,3.130353289,1.265924001,1.265924001,1.265924001,8.219759808,8.909551351,1.265924001,10.16030684,11.64557524,5.479294852,1.265924001,3.378017864,11.87170423,1.265924001,4.788524391,5.830969857,2.390174927,4.421779801,1.265924001,8.728128008,1.265924001
1,11.495373,2.258494564,11.79793712,12.58690044,7.215442838,9.440911781,3.855320211,1.974556655,4.271200653,11.53303642,4.17832937,11.04248428,8.980139367,7.1142593,2.470400332,3.044837906,2.258494564,7.988683554,7.22117935,5.489730546,5.81267267,10.49570275,1.974556655,3.044837906,5.651772401,5.489730546,2.794012679,4.694695199,2.794012679,12.09494139,2.470400332,8.147713284,3.153013422,5.328512954,4.591213148,4.993584413,3.587853821,3.153013422,9.086077282,8.266185289,4.225537311,2.258494564,1.265924001,3.430941172,7.398716465,8.189270395,6.15029835,12.40455255,11.240428,5.94353014,1.265924001,5.285205895,11.76813041,3.855320211,5.668697965,5.599764772,2.470400332,3.914693401,3.971601809,9.44336723,1.265924001
1,12.66874757,2.502059396,12.56312883,11.50636948,6.384390068,7.545099818,2.967666077,1.265924001,4.287087385,12.18249949,4.760774109,10.12831885,9.172509105,3.783512132,1.265924001,2.502059396,1.265924001,12.24795681,8.916542315,5.522294919,6.919872095,9.684423245,2.967666077,3.563801417,4.421241347,4.421241347,2.502059396,4.949013523,2.502059396,9.315310682,3.972534119,7.958198733,2.967666077,4.287087385,5.635797523,3.783512132,2.967666077,1.265924001,11.27909351,8.763013566,3.563801417,1.265924001,1.265924001,2.967666077,7.809261268,7.108274109,1.265924001,13.18524461,8.216616414,5.580167805,1.265924001,1.265924001,11.21221586,2.502059396,4.543706765,3.783512132,1.265924001,4.656394153,3.783512132,9.181860502,1.265924001
1,11.68168983,5.102778447,10.818226,12.67492073,4.459581657,7.829468074,5.102778447,2.972101087,6.768420471,12.73735222,9.290300109,9.735681788,6.927910634,7.475059502,3.444007121,4.690153008,2.505442247,9.471874912,7.490283656,6.256313958,5.92731042,10.27875008,2.347213846,3.627828963,7.523961534,5.748627302,7.247585255,6.988146288,2.155446255,10.45637512,2.763055584,9.321485288,4.792737297,6.164311461,8.377959646,4.8172661,6.116006907,4.221312164,8.019831872,8.978433197,5.723032131,3.230009484,1.265924001,2.155446255,8.627245395,6.066024643,6.603138831,9.386995266,10.00771326,5.834782425,1.899810592,5.735886709,11.22511867,3.789393033,5.484813826,8.686267552,3.444007121,6.762160651,3.789393033,9.384960662,1.265924001
1,10.559168,4.196307438,11.37180735,12.71375394,4.253441643,8.396198941,5.574677053,2.9448909,7.168702811,12.13172908,5.138930164,9.069312568,7.246898975,5.976895134,4.764189622,2.9448909,2.362177166,9.797189442,6.948116427,5.993506077,7.391615579,10.10735714,2.050183949,2.593726693,7.139182551,5.077716269,5.385966339,6.29086344,2.362177166,9.839091066,2.050183949,9.269863566,4.308331453,3.868908111,7.488431502,4.80263605,6.343616481,2.050183949,10.38073843,8.796689748,5.506786307,2.593726693,1.265924001,3.437029978,7.725362512,7.7693759,5.410958552,11.9058437,11.25155095,5.334635068,1.265924001,5.854915147,12.10883655,3.940902179,6.860372154,8.374199325,3.087308085,5.013760575,4.136730755,8.784826737,1.265924001
1,10.44048301,7.002188823,10.38958843,10.14303294,6.321917785,7.035688403,5.118859331,1.265924001,9.772863538,12.90491691,4.044489398,9.506442028,9.685894936,1.265924001,5.724322189,3.745217396,1.265924001,11.71617975,9.722342633,7.810887671,5.80437278,9.648502503,1.265924001,2.805939682,7.162406501,7.131755695,2.805939682,5.639546828,2.805939682,8.467643877,1.265924001,8.852968413,5.239239099,3.745217396,4.98739679,5.118859331,3.359990145,3.745217396,13.47630063,8.50398972,4.499324596,1.265924001,1.265924001,1.265924001,6.524358787,7.647186553,1.265924001,11.35419831,10.80576262,6.932759883,1.265924001,2.805939682,11.49176273,4.290312323,6.375257313,9.012849847,1.265924001,6.742977391,3.745217396,10.092214,1.265924001
1,9.266689467,3.561110328,10.97446253,11.81354743,4.665015487,9.066445501,6.537407948,1.265924001,6.402005796,12.73903752,4.665015487,9.437314801,8.287477113,3.663139166,3.846564948,4.008212671,2.102488951,10.17236319,7.668967211,7.071267725,5.337047144,10.48766995,2.433522895,4.008212671,7.69235806,4.616478689,4.616478689,3.846564948,3.047482169,9.314575444,3.329845798,10.030463,6.049933959,4.964986066,6.8705345,4.082436189,5.5827779,3.047482169,7.754793048,8.64599324,4.665015487,2.102488951,1.265924001,2.102488951,6.550273716,8.761067079,4.345092859,11.51178941,9.580506967,4.403715075,1.265924001,2.433522895,11.19823598,5.244788953,6.252541567,7.199261315,4.082436189,3.329845798,4.219936753,9.888337621,1.265924001
1,10.78820596,3.215518576,11.12892894,11.63785136,4.429458882,8.4927653,5.068161342,1.265924001,6.668024546,13.25387604,4.309152277,6.37450819,6.218360121,4.738842478,1.265924001,1.265924001,1.265924001,11.1932105,7.54494376,6.079972819,5.755453295,10.324166,1.265924001,3.471285616,6.079972819,4.429458882,8.002714084,5.395279852,2.445974306,10.71126863,1.265924001,9.174715725,3.215518576,4.429458882,7.463865048,4.828585144,6.971648287,2.893917306,10.68468324,8.665857607,6.043192046,2.445974306,1.265924001,1.265924001,7.029152884,7.934141779,5.661427215,12.86635646,9.742855745,6.593718316,1.265924001,3.215518576,11.18901303,4.540284018,4.992689185,9.281079886,3.215518576,5.139843888,3.68518303,9.765583864,1.265924001
1,10.36684713,4.200943122,12.48347157,12.41772137,3.101402124,7.098637816,4.286960558,1.265924001,5.389325069,11.67499399,4.155860139,10.07357518,8.037259917,2.228849158,1.265924001,4.011102511,3.527841435,10.82368618,8.298980898,6.277058458,4.619686419,9.898117042,2.750489257,2.750489257,7.092773212,4.915842149,2.228849158,5.067850533,2.750489257,10.5534341,1.265924001,8.487293724,4.619686419,4.715193219,3.598603788,3.373784312,2.879468366,2.750489257,11.01795405,8.252403726,5.269256002,3.101402124,1.265924001,3.373784312,7.285043664,7.504104976,1.95301226,11.46183595,10.73894855,6.2873719,1.265924001,2.750489257,11.56812871,3.598603788,5.350409631,5.269256002,5.350409631,4.367995641,5.04361408,9.200733389,1.265924001
1,8.844193052,4.558465851,10.72667255,11.36423039,3.662784971,6.13003018,5.531224766,1.265924001,8.055416561,12.51582646,5.454942661,9.512400088,8.920422927,3.155482188,4.029442491,3.662784971,3.917808942,9.34336508,9.384956499,7.068214119,7.739929413,10.09184806,3.514529646,3.514529646,6.802547838,5.374373675,3.796273828,4.763307695,4.132724,10.37719811,2.259917698,9.239496767,4.558465851,4.825504278,8.884624876,4.483017334,5.050225212,2.259917698,10.55168946,9.253598522,7.346102608,2.646347293,2.259917698,3.796273828,7.891926795,8.009615615,5.947503549,9.00954227,10.28546567,5.738398914,1.265924001,4.558465851,9.943162286,5.603655443,5.454942661,6.224798026,6.674165313,5.150570123,5.603655443,9.686739237,3.34747626
1,11.53321617,4.502751049,12.97915974,12.12651975,5.884107768,7.39076951,6.068741376,2.54366349,5.036237191,12.62646043,5.728194376,9.683062839,8.900348748,4.944364686,2.54366349,3.631643313,3.022104985,12.38235015,8.288932588,6.111421402,5.78206672,10.0790905,1.265924001,3.022104985,6.232355869,5.553277855,6.773830665,5.423575824,1.265924001,10.71384763,1.265924001,8.37892127,3.631643313,3.631643313,7.083269767,3.855448948,6.800140006,1.265924001,12.89397413,7.932632477,4.502751049,1.265924001,1.265924001,1.265924001,7.301525083,7.104533993,5.036237191,13.02377847,10.41736401,5.489892295,1.265924001,3.855448948,11.00841108,4.047652322,4.36684746,9.445507387,3.855448948,6.068741376,4.846158925,9.328426014,1.265924001
1,10.42419935,2.324674673,12.5522583,13.25019974,2.840419416,7.873870799,4.096942126,1.265924001,8.241948757,12.01746724,5.944800677,12.18865459,9.076170653,2.733014469,1.265924001,3.113690834,2.324674673,11.0668274,9.901538264,6.307878252,5.501816431,10.1097922,1.886214831,3.192663517,6.133120343,3.527469365,2.733014469,3.585241154,4.377353343,9.808003253,2.479945484,9.08579181,3.744928917,4.469551435,5.412613905,5.776479693,3.693779471,2.733014469,12.01038064,7.386245952,3.932194739,2.136644557,1.886214831,2.324674673,6.066572446,8.233317191,1.265924001,11.10872008,8.555861001,6.750671921,1.265924001,2.733014469,10.2702797,4.498989722,4.52782611,5.690632325,3.192663517,4.9236876,5.412613905,9.123647346,1.886214831
1,9.49348862,3.072970859,9.200093814,11.05554278,4.703262025,7.678207004,5.779480875,1.265924001,10.56547495,9.928540259,6.47379704,10.78458329,9.805213189,1.871011988,1.265924001,5.823970415,2.299424568,8.732935179,9.064395612,9.905478954,6.797214117,9.577755442,3.150611131,4.080356127,5.599181475,4.524614726,2.299424568,2.804623016,3.480220824,10.44625303,5.186519429,8.124584811,4.524614726,4.577999664,5.520205758,7.223359274,3.35831676,6.980093787,10.23536907,9.692972651,9.148646125,1.265924001,1.265924001,6.101944339,6.763394008,8.967514169,2.299424568,11.51215239,8.890002925,6.074603919,1.265924001,1.871011988,10.57808854,7.120271099,3.644218248,5.285498396,6.137608582,6.35009555,8.407776756,10.49040252,2.901015466
1,9.267461396,4.047776294,12.4862561,11.73854063,6.270666645,7.226087437,4.846299446,4.293755544,6.455907842,12.50548888,3.569457545,8.719435492,7.390930976,6.551961267,3.116417292,3.569457545,1.265924001,9.628322551,7.755965311,5.553427825,5.506152599,9.583599465,1.265924001,3.362725712,7.69419195,5.457266276,7.491209479,6.405367514,3.116417292,11.13373923,1.265924001,9.050462033,4.047776294,4.502885339,8.203008249,4.502885339,5.506152599,2.80809249,7.491209479,8.775190402,4.502885339,3.116417292,1.265924001,2.80809249,8.268051069,6.826136975,7.538849665,10.63220048,10.16080292,6.024911005,1.265924001,4.991183346,10.74438207,3.569457545,7.006433648,10.99441026,3.362725712,6.024911005,4.047776294,9.238904469,1.265924001
1,10.45554215,5.142193386,13.02914976,12.03213283,5.545763595,8.874588165,4.645261092,2.238896652,3.982076927,13.62717232,6.02063921,9.985080566,8.364807241,3.118933735,1.265924001,3.871592282,3.473019451,7.414593499,8.079933147,7.471112093,5.647586336,10.32876167,3.619440594,3.308182208,6.815919375,5.510151616,3.118933735,5.995138436,3.308182208,11.62428083,2.238896652,8.849938896,3.982076927,5.436160458,4.645261092,3.308182208,4.942362765,2.238896652,11.9928678,6.872980975,6.118349694,1.265924001,2.238896652,1.265924001,6.596280743,10.16284897,1.265924001,12.56352225,8.179388913,5.275629856,1.265924001,2.895294263,11.85589618,4.771647933,3.982076927,3.982076927,5.942739321,4.506478961,6.771590048,9.721471447,1.265924001
1,10.79486201,5.040295096,11.00130299,13.62618637,5.780483944,7.739340979,4.894639025,3.148884852,7.770812798,10.84623306,5.860806627,9.94155556,7.991676386,6.406789413,3.947635984,3.607463539,1.265924001,10.16327126,8.413294489,5.557519416,5.350278816,9.833940762,1.265924001,4.815816344,5.93687837,5.404964082,8.352194489,6.558846887,2.836163596,9.365841881,1.265924001,8.973577259,5.350278816,4.732365885,9.094575236,4.549110108,6.629252416,3.607463539,10.50792047,8.754971091,6.009127844,2.402270409,1.265924001,1.265924001,7.393411155,8.052693366,6.459278919,12.67863838,11.29531309,5.695404919,1.265924001,7.379866924,10.67107613,4.894639025,6.175313969,9.651564306,4.090489819,5.780483944,3.788182668,9.509560595,1.265924001
1,9.852884121,3.521255892,12.02618308,11.43882321,5.661630343,7.226123189,4.443977072,1.265924001,5.341468398,13.32760907,6.022289519,10.33392616,9.010410007,6.411247269,3.317612899,3.075350622,2.772651538,9.82804226,7.966910444,6.830728893,5.816907562,9.81660753,1.265924001,3.075350622,7.837097858,5.341468398,5.391818871,8.948893438,2.772651538,10.3828173,1.265924001,8.217029426,4.344219675,5.17883499,8.108680659,3.521255892,5.741365473,1.265924001,7.034058326,7.383234732,4.236820413,3.521255892,1.265924001,1.265924001,7.855096199,6.756037251,4.624517305,11.33765369,10.54957786,5.341468398,2.354423732,3.075350622,11.42232093,3.993461176,5.888677112,9.505169293,3.853549767,7.125891328,4.706821047,9.620133407,1.265924001
1,9.431140576,6.795407838,10.61015842,12.1536458,4.84509504,10.47520297,5.796547209,2.009036813,8.329981199,10.45858082,3.122941276,12.09699097,10.57604426,2.863171108,3.000061195,5.168216456,5.269682674,4.877689617,9.316270632,7.675065419,6.463257573,10.32484139,3.33740346,4.381191131,6.494925838,5.058995797,8.175804401,4.706686343,2.863171108,10.39150996,2.009036813,9.098384135,6.219635359,6.181206512,9.040587402,6.305504246,3.604218024,3.826385199,8.641740952,8.392926029,8.217502458,1.265924001,1.265924001,2.707862393,7.5196208,9.907443785,8.12277173,10.96584036,9.84127903,5.244982671,1.265924001,4.51219815,10.33361889,6.595725096,4.334661857,5.557160713,5.087093682,6.869739725,7.18644729,10.46058562,2.009036813
1,12.22796524,3.194315355,9.892044345,10.52497588,4.563047561,7.040498452,5.24136556,1.265924001,6.02807698,11.02614021,8.317796672,12.17642856,9.716881959,3.660492993,2.101393042,3.75524255,2.875518829,7.604981695,7.297912237,6.897245327,6.520736822,10.56185105,2.432031183,2.676449077,7.778499587,6.325550308,2.676449077,3.75524255,3.327459836,10.69410756,3.04534753,9.25502084,4.400621464,5.604132323,5.744934274,3.660492993,4.661801762,2.101393042,11.17275247,8.811489067,5.363065987,1.265924001,1.265924001,1.265924001,8.171927373,7.913653385,3.926940355,13.77966069,10.3563484,5.528190588,2.101393042,1.265924001,11.85397029,4.754118776,6.02807698,6.65746404,2.875518829,3.926940355,4.563047561,10.37087727,1.265924001
1,9.837655828,5.503008658,11.28752311,11.51425978,5.349281078,8.210985876,5.41276349,2.141769012,7.247021763,11.28699557,9.050593908,10.18889434,7.656209684,3.478290699,2.849114354,4.826109525,3.596882224,6.996386791,7.840081975,7.242674446,6.364894456,10.24211785,3.123570661,3.414735167,7.395388293,4.326039557,4.391195835,8.038676884,3.277452949,11.19072595,2.141769012,9.532291742,6.195169137,5.681006855,7.247021763,4.729252065,4.110105593,2.849114354,5.443480583,9.190301806,7.115302235,1.889919155,2.621680705,3.478290699,8.222067546,7.166691274,3.038849582,6.412142414,10.57850552,5.719128921,1.265924001,2.74121117,11.41104136,5.121063206,5.981985012,6.803234987,5.641845356,5.517512534,6.480229728,9.615322947,1.265924001
1,9.561277423,4.829184409,11.66556125,12.73891696,6.793502886,6.644355777,5.395913162,4.430026382,6.043852145,12.30731749,3.799349212,9.052285537,7.044792457,5.550991438,1.265924001,2.552237316,2.327236274,8.676192957,9.199836185,6.22560805,4.897116059,10.1375284,1.265924001,3.937498939,7.841593504,5.835770502,6.604525803,6.692643335,2.736431926,8.769148342,2.024648147,9.782546875,5.783152369,4.284355181,7.828692723,4.961954042,4.603411407,2.736431926,10.45752821,9.258727302,4.121733753,2.327236274,1.265924001,1.265924001,8.081614381,7.265114154,6.48895174,10.82264771,11.59208653,6.477970342,4.961954042,3.37541245,10.93072196,2.894280248,5.935559614,10.50492278,3.033295313,5.783152369,2.894280248,9.057823473,1.265924001
1,10.25461832,3.889454248,11.15310617,13.87388596,4.984956863,7.191953555,4.604826247,3.392186149,6.79235569,12.08510669,4.170648565,7.795404009,7.129010982,4.886309238,2.563501475,4.404439471,2.198375179,10.75935061,7.80885113,6.650129672,5.121207983,9.778795443,2.198375179,3.047982151,7.600412782,5.686477038,5.952297811,5.8517881,2.198375179,11.37666341,1.265924001,9.218061998,4.541140741,6.068797938,6.970488278,4.604826247,6.1971871,2.831307573,10.6765125,8.75573213,5.743719913,2.198375179,1.265924001,1.265924001,8.142005062,6.112879183,5.245590476,10.86610391,7.160825696,6.722996434,1.265924001,3.534930128,10.19186156,4.252997414,3.989687071,9.995659422,4.252997414,4.170648565,3.534930128,10.05469339,2.198375179
